fecha,producto,unidad_medida,equiv_kg,precio_hoy
2025-05-19,Pallar Verde Serrucho,Kilogramo,1.0,2.2
2025-05-19,Papa Amarilla,Kilogramo,1.0,2.2
2025-05-19,Papa Blanca,Kilogramo,1.0,1.01
2025-05-19,Papa Canchan 2/,Kilogramo,1.0,1.33
2025-05-19,Papa Color,Kilogramo,1.0,1.43
2025-05-19,Papa Huamantanga,Kilogramo,1.0,1.93
2025-05-19,Papa Huayro,Kilogramo,1.0,1.73
2025-05-19,Papa Negra Andina,Kilogramo,1.0,1.03
2025-05-19,Papa Peruanita,Kilogramo,1.0,2.0
2025-05-19,Papa Unica 2/,Kilogramo,1.0,1.53
2025-05-19,Papa Yungay 1/,Kilogramo,1.0,1.01
2025-05-19,Pepinillo,Docena,6.0,6.0
2025-05-19,Perejil,Atado,1.0,2.25
2025-05-19,Pimiento Morron,Cajon,18.0,85.0
2025-05-19,Poro,Atado,2.6,7.25
2025-05-19,Rabanito,Atado,0.75,2.63
2025-05-19,Tomate,Cajon Chico,27.0,56.25
2025-05-19,Vainita Americana,Kilogramo,1.0,3.0
2025-05-19,Yuca Amarilla,Kilogramo,1.0,2.23
2025-05-19,Z:apallo Macre,Kilogramo,1.0,1.3
2025-05-19,Zanahoria,Saco Chico,65.0,97.5
2025-05-19,Zapallo Italiano,Docena,12.0,24.75
2025-05-19,Zapallo Loche,Unidad,1.5,12.5
2025-05-20,Acelga,Atado,1.0,4.2
2025-05-20,Aji Amarillo Seco,Kilogramo,1.0,15.63
2025-05-20,Aji Escabeche,Kilogramo,1.0,2.25
2025-05-20,Aji Montaña,Kilogramo,1.0,3.38
2025-05-20,Aji Panca,Kilogramo,1.0,15.25
2025-05-20,Aji Paprika,Kilogramo,1.0,14.5
2025-05-20,Aji Rocoto,Cajon,18.0,45.0
2025-05-20,Ajo Criollo O Napuri,Kilogramo,1.0,9.5
2025-05-20,Ajo Morado,Kilogramo,1.0,11.63
2025-05-20,Albahaca,Atado,0.65,2.7
2025-05-20,Alcachofa,Docena,4.0,19.5
2025-05-20,Apio,Atado,3.0,10.0
2025-05-20,Arveja Verde Americana,Kilogramo,1.0,7.68
2025-05-20,Arveja Verde Blanca Serrana,Kilogramo,1.0,6.7
2025-05-20,Berenjena,Docena,2.5,10.0
2025-05-20,Beterraga,Atado,0.75,1.7
2025-05-20,Brocoli,Kilogramo,1.0,3.5
2025-05-20,Caigua (Selva),Cajon,12.0,37.5
2025-05-20,Camote Amarillo,Kilogramo,1.0,1.25
2025-05-20,Camote Morado,Kilogramo,1.0,2.23
2025-05-20,Cebolla Cabeza Blanca,Kilogramo,1.0,1.75
2025-05-20,Cebolla Cabeza Roja,Kilogramo,1.0,1.05
2025-05-20,Cebolla China,Atado Grande,1.0,1.5
2025-05-20,Choclo (Tipo Cusco),Ciento,42.0,86.25
2025-05-20,Col China/Longapa,Docena,12.0,102.5
2025-05-20,Col Corazon,Docena,35.0,42.5
2025-05-20,Coliflor,Docena,35.0,32.5
2025-05-20,Culantro,Atado,1.5,2.5
2025-05-20,Esparrago,Paquete,0.5,3.5
2025-05-20,Espinaca,Kilogramo,1.0,2.38
2025-05-20,Frejolito Chino,Kilogramo,1.0,2.5
2025-05-20,Frijol Verde Canario,Kilogramo,1.0,3.35
2025-05-20,Haba Verde Serrana,Kilogramo,1.0,1.13
2025-05-20,Hierba Buena,Atado,0.85,1.2
2025-05-20,Holantau/Organica,Kilogramo,1.0,11.0
2025-05-20,Huacatay,Atado,1.0,2.38
2025-05-20,Kion,Kilogramo,1.0,4.38
2025-05-20,Lechuga Americana,Docena,6.0,9.0
2025-05-20,Lechuga Criolla Seda,Docena,3.0,9.75
2025-05-20,Lechuga Romana Hidroponica,Docena,6.0,8.75
2025-05-20,Limon Sutil Bolsa,Bolsa,45.0,45.0
2025-05-20,Limon Sutil Cajon,Cajon,23.0,25.0
2025-05-20,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.25
2025-05-20,Maiz Morado,Kilogramo,1.0,3.2
2025-05-20,Manzana Cte/Para Agua,Kilogramo,1.0,2.68
2025-05-20,Maracuya,Kilogramo,1.0,2.25
2025-05-20,Nabo,Atado,1.0,2.63
2025-05-20,Olluco Largo,Kilogramo,1.0,1.2
2025-05-20,Pacchoy,Docena,6.0,33.75
2025-05-20,Pallar Verde Serrucho,Kilogramo,1.0,2.2
2025-05-20,Papa Amarilla,Kilogramo,1.0,2.25
2025-05-20,Papa Blanca,Kilogramo,1.0,1.0
2025-05-20,Papa Canchan 2/,Kilogramo,1.0,1.31
2025-05-20,Papa Color,Kilogramo,1.0,1.4
2025-05-20,Papa Huamantanga,Kilogramo,1.0,1.93
2025-05-20,Papa Huayro,Kilogramo,1.0,1.7
2025-05-20,Papa Negra Andina,Kilogramo,1.0,1.01
2025-05-20,Papa Peruanita,Kilogramo,1.0,2.0
2025-05-20,Papa Unica 2/,Kilogramo,1.0,1.49
2025-05-20,Papa Yungay 1/,Kilogramo,1.0,1.0
2025-05-20,Pepinillo,Docena,6.0,5.75
2025-05-20,Perejil,Atado,1.0,2.25
2025-05-20,Pimiento Morron,Cajon,18.0,82.5
2025-05-20,Poro,Atado,2.6,6.75
2025-05-20,Rabanito,Atado,0.75,2.5
2025-05-20,Tomate,Cajon Chico,27.0,53.75
2025-05-20,Vainita Americana,Kilogramo,1.0,2.13
2025-05-20,Yuca Amarilla,Kilogramo,1.0,2.33
2025-05-20,Z:apallo Macre,Kilogramo,1.0,1.35
2025-05-20,Zanahoria,Saco Chico,65.0,86.25
2025-05-20,Zapallo Italiano,Docena,12.0,23.75
2025-05-20,Zapallo Loche,Unidad,1.5,12.25
2025-05-21,Acelga,Atado,1.0,4.13
2025-05-21,Aji Amarillo Seco,Kilogramo,1.0,15.63
2025-05-21,Aji Escabeche,Kilogramo,1.0,2.08
2025-05-21,Aji Montaña,Kilogramo,1.0,3.63
2025-05-21,Aji Panca,Kilogramo,1.0,15.25
2025-05-21,Aji Paprika,Kilogramo,1.0,14.5
2025-05-21,Aji Rocoto,Cajon,18.0,46.25
2025-05-21,Ajo Criollo O Napuri,Kilogramo,1.0,9.5
2025-05-21,Ajo Morado,Kilogramo,1.0,11.63
2025-05-21,Albahaca,Atado,0.65,2.33
2025-05-21,Alcachofa,Docena,4.0,19.75
2025-05-21,Apio,Atado,3.0,10.0
2025-05-21,Arveja Verde Americana,Kilogramo,1.0,7.75
2025-05-21,Arveja Verde Blanca Serrana,Kilogramo,1.0,6.2
2025-05-21,Berenjena,Docena,2.5,9.5
2025-05-21,Beterraga,Atado,0.75,1.33
2025-05-21,Brocoli,Kilogramo,1.0,2.63
2025-05-21,Caigua (Selva),Cajon,12.0,37.0
2025-05-21,Camote Amarillo,Kilogramo,1.0,1.2
2025-05-21,Camote Morado,Kilogramo,1.0,2.05
2025-05-21,Cebolla Cabeza Blanca,Kilogramo,1.0,1.75
2025-05-21,Cebolla Cabeza Roja,Kilogramo,1.0,1.03
2025-05-21,Cebolla China,Atado Grande,1.0,1.63
2025-05-21,Choclo (Tipo Cusco),Ciento,42.0,86.25
2025-05-21,Col China/Longapa,Docena,12.0,95.0
2025-05-21,Col Corazon,Docena,35.0,42.5
2025-05-21,Coliflor,Docena,35.0,32.5
2025-05-21,Culantro,Atado,1.5,3.38
2025-05-21,Esparrago,Paquete,0.5,3.63
2025-05-21,Espinaca,Kilogramo,1.0,3.63
2025-05-21,Frejolito Chino,Kilogramo,1.0,2.5
2025-05-21,Frijol Verde Canario,Kilogramo,1.0,3.23
2025-05-21,Haba Verde Serrana,Kilogramo,1.0,1.18
2025-05-21,Hierba Buena,Atado,0.85,1.2
2025-05-21,Holantau/Organica,Kilogramo,1.0,9.25
2025-05-21,Huacatay,Atado,1.0,2.38
2025-05-21,Kion,Kilogramo,1.0,4.38
2025-05-21,Lechuga Americana,Docena,6.0,8.75
2025-05-21,Lechuga Criolla Seda,Docena,3.0,9.75
2025-05-21,Lechuga Romana Hidroponica,Docena,6.0,9.25
2025-05-21,Limon Sutil Bolsa,Bolsa,45.0,45.0
2025-05-21,Limon Sutil Cajon,Cajon,23.0,25.0
2025-05-21,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.5
2025-05-21,Maiz Morado,Kilogramo,1.0,3.38
2025-05-21,Manzana Cte/Para Agua,Kilogramo,1.0,2.73
2025-05-21,Maracuya,Kilogramo,1.0,2.3
2025-05-21,Nabo,Atado,1.0,2.38
2025-05-21,Olluco Largo,Kilogramo,1.0,1.15
2025-05-21,Pacchoy,Docena,6.0,34.5
2025-05-21,Pallar Verde Serrucho,Kilogramo,1.0,2.2
2025-05-21,Papa Amarilla,Kilogramo,1.0,2.38
2025-05-21,Papa Blanca,Kilogramo,1.0,1.04
2025-05-21,Papa Canchan 2/,Kilogramo,1.0,1.38
2025-05-21,Papa Color,Kilogramo,1.0,1.48
2025-05-21,Papa Huamantanga,Kilogramo,1.0,2.08
2025-05-21,Papa Huayro,Kilogramo,1.0,1.85
2025-05-21,Papa Negra Andina,Kilogramo,1.0,1.04
2025-05-21,Papa Peruanita,Kilogramo,1.0,1.98
2025-05-21,Papa Unica 2/,Kilogramo,1.0,1.58
2025-05-21,Papa Yungay 1/,Kilogramo,1.0,1.04
2025-05-21,Pepinillo,Docena,6.0,5.5
2025-05-21,Perejil,Atado,1.0,2.25
2025-05-21,Pimiento Morron,Cajon,18.0,92.5
2025-05-21,Poro,Atado,2.6,6.38
2025-05-21,Rabanito,Atado,0.75,2.63
2025-05-21,Tomate,Cajon Chico,27.0,53.75
2025-05-21,Vainita Americana,Kilogramo,1.0,2.05
2025-05-21,Yuca Amarilla,Kilogramo,1.0,2.33
2025-05-21,Z:apallo Macre,Kilogramo,1.0,1.33
2025-05-21,Zanahoria,Saco Chico,65.0,92.5
2025-05-21,Zapallo Italiano,Docena,12.0,23.75
2025-05-21,Zapallo Loche,Unidad,1.5,12.25
2025-05-22,Acelga,Atado,1.0,4.13
2025-05-22,Aji Amarillo Seco,Kilogramo,1.0,15.63
2025-05-22,Aji Escabeche,Kilogramo,1.0,2.05
2025-05-22,Aji Montaña,Kilogramo,1.0,3.63
2025-05-22,Aji Panca,Kilogramo,1.0,15.25
2025-05-22,Aji Paprika,Kilogramo,1.0,14.5
2025-05-22,Aji Rocoto,Cajon,18.0,46.25
2025-05-22,Ajo Criollo O Napuri,Kilogramo,1.0,9.38
2025-05-22,Ajo Morado,Kilogramo,1.0,11.38
2025-05-22,Albahaca,Atado,0.65,2.25
2025-05-22,Alcachofa,Docena,4.0,19.75
2025-05-22,Apio,Atado,3.0,10.5
2025-05-22,Arveja Verde Americana,Kilogramo,1.0,7.65
2025-05-22,Arveja Verde Blanca Serrana,Kilogramo,1.0,6.2
2025-05-22,Berenjena,Docena,2.5,9.5
2025-05-22,Beterraga,Atado,0.75,1.25
2025-05-22,Brocoli,Kilogramo,1.0,2.5
2025-05-22,Caigua (Selva),Cajon,12.0,37.0
2025-05-22,Camote Amarillo,Kilogramo,1.0,1.23
2025-05-22,Camote Morado,Kilogramo,1.0,1.93
2025-05-22,Cebolla Cabeza Blanca,Kilogramo,1.0,1.75
2025-05-22,Cebolla Cabeza Roja,Kilogramo,1.0,1.0
2025-05-22,Cebolla China,Atado Grande,1.0,1.88
2025-05-22,Choclo (Tipo Cusco),Ciento,42.0,85.0
2025-05-22,Col China/Longapa,Docena,12.0,95.0
2025-05-22,Col Corazon,Docena,35.0,42.0
2025-05-22,Coliflor,Docena,35.0,33.25
2025-05-22,Culantro,Atado,1.5,4.38
2025-05-22,Esparrago,Paquete,0.5,3.63
2025-05-22,Espinaca,Kilogramo,1.0,4.38
2025-05-22,Frejolito Chino,Kilogramo,1.0,2.5
2025-05-22,Frijol Verde Canario,Kilogramo,1.0,3.23
2025-05-22,Haba Verde Serrana,Kilogramo,1.0,1.2
2025-05-22,Hierba Buena,Atado,0.85,1.2
2025-05-22,Holantau/Organica,Kilogramo,1.0,8.25
2025-05-22,Huacatay,Atado,1.0,2.5
2025-05-22,Kion,Kilogramo,1.0,4.45
2025-05-22,Lechuga Americana,Docena,6.0,8.75
2025-05-22,Lechuga Criolla Seda,Docena,3.0,10.0
2025-05-22,Lechuga Romana Hidroponica,Docena,6.0,9.0
2025-05-22,Limon Sutil Bolsa,Bolsa,45.0,45.0
2025-05-22,Limon Sutil Cajon,Cajon,23.0,24.5
2025-05-22,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.0
2025-05-22,Maiz Morado,Kilogramo,1.0,3.38
2025-05-22,Manzana Cte/Para Agua,Kilogramo,1.0,2.75
2025-05-22,Maracuya,Kilogramo,1.0,2.3
2025-05-22,Nabo,Atado,1.0,2.33
2025-05-22,Olluco Largo,Kilogramo,1.0,1.1
2025-05-22,Pacchoy,Docena,6.0,34.5
2025-05-22,Pallar Verde Serrucho,Kilogramo,1.0,2.18
2025-05-22,Papa Amarilla,Kilogramo,1.0,2.5
2025-05-22,Papa Blanca,Kilogramo,1.0,1.03
2025-05-22,Papa Canchan 2/,Kilogramo,1.0,1.38
2025-05-22,Papa Color,Kilogramo,1.0,1.49
2025-05-22,Papa Huamantanga,Kilogramo,1.0,2.08
2025-05-22,Papa Huayro,Kilogramo,1.0,1.9
2025-05-22,Papa Negra Andina,Kilogramo,1.0,1.05
2025-05-22,Papa Peruanita,Kilogramo,1.0,1.93
2025-05-22,Papa Unica 2/,Kilogramo,1.0,1.6
2025-05-22,Papa Yungay 1/,Kilogramo,1.0,1.03
2025-05-22,Pepinillo,Docena,6.0,5.5
2025-05-22,Perejil,Atado,1.0,2.3
2025-05-22,Pimiento Morron,Cajon,18.0,92.5
2025-05-22,Poro,Atado,2.6,6.5
2025-05-22,Rabanito,Atado,0.75,2.63
2025-05-22,Tomate,Cajon Chico,27.0,56.25
2025-05-22,Vainita Americana,Kilogramo,1.0,2.0
2025-05-22,Yuca Amarilla,Kilogramo,1.0,2.3
2025-05-22,Z:apallo Macre,Kilogramo,1.0,1.35
2025-05-22,Zanahoria,Saco Chico,65.0,86.25
2025-05-22,Zapallo Italiano,Docena,12.0,25.25
2025-05-22,Zapallo Loche,Unidad,1.5,12.25
2025-05-23,Acelga,Atado,1.0,4.13
2025-05-23,Aji Amarillo Seco,Kilogramo,1.0,15.5
2025-05-23,Aji Escabeche,Kilogramo,1.0,2.0
2025-05-23,Aji Montaña,Kilogramo,1.0,3.5
2025-05-23,Aji Panca,Kilogramo,1.0,15.63
2025-05-23,Aji Paprika,Kilogramo,1.0,14.38
2025-05-23,Aji Rocoto,Cajon,18.0,43.75
2025-05-23,Ajo Criollo O Napuri,Kilogramo,1.0,8.75
2025-05-23,Ajo Morado,Kilogramo,1.0,10.5
2025-05-23,Albahaca,Atado,0.65,2.25
2025-05-23,Alcachofa,Docena,4.0,20.5
2025-05-23,Apio,Atado,3.0,9.5
2025-05-23,Arveja Verde Americana,Kilogramo,1.0,8.2
2025-05-23,Arveja Verde Blanca Serrana,Kilogramo,1.0,6.03
2025-05-23,Berenjena,Docena,2.5,9.75
2025-05-23,Beterraga,Atado,0.75,1.2
2025-05-23,Brocoli,Kilogramo,1.0,3.0
2025-05-23,Caigua (Selva),Cajon,12.0,36.25
2025-05-23,Camote Amarillo,Kilogramo,1.0,1.2
2025-05-23,Camote Morado,Kilogramo,1.0,1.93
2025-05-23,Cebolla Cabeza Blanca,Kilogramo,1.0,1.83
2025-05-23,Cebolla Cabeza Roja,Kilogramo,1.0,1.0
2025-05-23,Cebolla China,Atado Grande,1.0,2.0
2025-05-23,Choclo (Tipo Cusco),Ciento,42.0,85.0
2025-05-23,Col China/Longapa,Docena,12.0,93.75
2025-05-23,Col Corazon,Docena,35.0,42.0
2025-05-23,Coliflor,Docena,35.0,33.25
2025-05-23,Culantro,Atado,1.5,4.63
2025-05-23,Esparrago,Paquete,0.5,3.63
2025-05-23,Espinaca,Kilogramo,1.0,5.38
2025-05-23,Frejolito Chino,Kilogramo,1.0,2.5
2025-05-23,Frijol Verde Canario,Kilogramo,1.0,3.5
2025-05-23,Haba Verde Serrana,Kilogramo,1.0,1.25
2025-05-23,Hierba Buena,Atado,0.85,1.25
2025-05-23,Holantau/Organica,Kilogramo,1.0,8.25
2025-05-23,Huacatay,Atado,1.0,2.5
2025-05-23,Kion,Kilogramo,1.0,4.45
2025-05-23,Lechuga Americana,Docena,6.0,8.75
2025-05-23,Lechuga Criolla Seda,Docena,3.0,9.5
2025-05-23,Lechuga Romana Hidroponica,Docena,6.0,7.25
2025-05-23,Limon Sutil Bolsa,Bolsa,45.0,43.75
2025-05-23,Limon Sutil Cajon,Cajon,23.0,23.75
2025-05-23,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,10.75
2025-05-23,Maiz Morado,Kilogramo,1.0,3.2
2025-05-23,Manzana Cte/Para Agua,Kilogramo,1.0,2.55
2025-05-23,Maracuya,Kilogramo,1.0,2.3
2025-05-23,Nabo,Atado,1.0,2.25
2025-05-23,Olluco Largo,Kilogramo,1.0,1.2
2025-05-23,Pacchoy,Docena,6.0,33.75
2025-05-23,Pallar Verde Serrucho,Kilogramo,1.0,2.2
2025-05-23,Papa Amarilla,Kilogramo,1.0,2.58
2025-05-23,Papa Blanca,Kilogramo,1.0,1.01
2025-05-23,Papa Canchan 2/,Kilogramo,1.0,1.33
2025-05-23,Papa Color,Kilogramo,1.0,1.43
2025-05-23,Papa Huamantanga,Kilogramo,1.0,1.83
2025-05-23,Papa Huayro,Kilogramo,1.0,1.9
2025-05-23,Papa Negra Andina,Kilogramo,1.0,1.05
2025-05-23,Papa Peruanita,Kilogramo,1.0,2.0
2025-05-23,Papa Unica 2/,Kilogramo,1.0,1.53
2025-05-23,Papa Yungay 1/,Kilogramo,1.0,1.01
2025-05-23,Pepinillo,Docena,6.0,5.75
2025-05-23,Perejil,Atado,1.0,2.2
2025-05-23,Pimiento Morron,Cajon,18.0,87.5
2025-05-23,Poro,Atado,2.6,6.63
2025-05-23,Rabanito,Atado,0.75,2.58
2025-05-23,Tomate,Cajon Chico,27.0,51.25
2025-05-23,Vainita Americana,Kilogramo,1.0,1.8
2025-05-23,Yuca Amarilla,Kilogramo,1.0,2.2
2025-05-23,Z:apallo Macre,Kilogramo,1.0,1.25
2025-05-23,Zanahoria,Saco Chico,65.0,86.25
2025-05-23,Zapallo Italiano,Docena,12.0,25.75
2025-05-23,Zapallo Loche,Unidad,1.5,12.0
2025-05-26,Acelga,Atado,1.0,4.18
2025-05-26,Aji Amarillo Seco,Kilogramo,1.0,15.63
2025-05-26,Aji Escabeche,Kilogramo,1.0,1.8
2025-05-26,Aji Montaña,Kilogramo,1.0,3.38
2025-05-26,Aji Panca,Kilogramo,1.0,15.75
2025-05-26,Aji Paprika,Kilogramo,1.0,14.5
2025-05-26,Aji Rocoto,Cajon,18.0,53.75
2025-05-26,Ajo Criollo O Napuri,Kilogramo,1.0,8.75
2025-05-26,Ajo Morado,Kilogramo,1.0,10.5
2025-05-26,Albahaca,Atado,0.65,2.3
2025-05-26,Alcachofa,Docena,4.0,20.5
2025-05-26,Apio,Atado,3.0,10.5
2025-05-26,Arveja Verde Americana,Kilogramo,1.0,7.88
2025-05-26,Arveja Verde Blanca Serrana,Kilogramo,1.0,6.63
2025-05-26,Berenjena,Docena,2.5,10.0
2025-05-26,Beterraga,Atado,0.75,1.25
2025-05-26,Brocoli,Kilogramo,1.0,2.63
2025-05-26,Caigua (Selva),Cajon,12.0,36.5
2025-05-26,Camote Amarillo,Kilogramo,1.0,1.2
2025-05-26,Camote Morado,Kilogramo,1.0,2.08
2025-05-26,Cebolla Cabeza Blanca,Kilogramo,1.0,1.83
2025-05-26,Cebolla Cabeza Roja,Kilogramo,1.0,0.95
2025-05-26,Cebolla China,Atado Grande,1.0,1.88
2025-05-26,Choclo (Tipo Cusco),Ciento,42.0,92.5
2025-05-26,Col China/Longapa,Docena,12.0,87.5
2025-05-26,Col Corazon,Docena,35.0,43.0
2025-05-26,Coliflor,Docena,35.0,32.5
2025-05-26,Culantro,Atado,1.5,4.5
2025-05-26,Esparrago,Paquete,0.5,3.63
2025-05-26,Espinaca,Kilogramo,1.0,4.63
2025-05-26,Frejolito Chino,Kilogramo,1.0,2.5
2025-05-26,Frijol Verde Canario,Kilogramo,1.0,3.8
2025-05-26,Haba Verde Serrana,Kilogramo,1.0,1.23
2025-05-26,Hierba Buena,Atado,0.85,1.2
2025-05-26,Holantau/Organica,Kilogramo,1.0,6.25
2025-05-26,Huacatay,Atado,1.0,2.38
2025-05-26,Kion,Kilogramo,1.0,4.5
2025-05-26,Lechuga Americana,Docena,6.0,9.25
2025-05-26,Lechuga Criolla Seda,Docena,3.0,9.75
2025-05-26,Lechuga Romana Hidroponica,Docena,6.0,6.75
2025-05-26,Limon Sutil Bolsa,Bolsa,45.0,47.5
2025-05-26,Limon Sutil Cajon,Cajon,23.0,27.0
2025-05-26,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.25
2025-05-26,Maiz Morado,Kilogramo,1.0,3.43
2025-05-26,Manzana Cte/Para Agua,Kilogramo,1.0,2.65
2025-05-26,Maracuya,Kilogramo,1.0,2.08
2025-05-26,Nabo,Atado,1.0,2.33
2025-05-26,Olluco Largo,Kilogramo,1.0,1.28
2025-05-26,Pacchoy,Docena,6.0,35.0
2025-05-26,Pallar Verde Serrucho,Kilogramo,1.0,2.3
2025-05-26,Papa Amarilla,Kilogramo,1.0,2.7
2025-05-26,Papa Blanca,Kilogramo,1.0,0.99
2025-05-26,Papa Canchan 2/,Kilogramo,1.0,1.4
2025-05-26,Papa Color,Kilogramo,1.0,1.51
2025-05-26,Papa Huamantanga,Kilogramo,1.0,1.93
2025-05-26,Papa Huayro,Kilogramo,1.0,1.93
2025-05-26,Papa Negra Andina,Kilogramo,1.0,1.06
2025-05-26,Papa Peruanita,Kilogramo,1.0,1.93
2025-05-26,Papa Unica 2/,Kilogramo,1.0,1.63
2025-05-26,Papa Yungay 1/,Kilogramo,1.0,0.99
2025-05-26,Pepinillo,Docena,6.0,5.75
2025-05-26,Perejil,Atado,1.0,2.3
2025-05-26,Pimiento Morron,Cajon,18.0,66.25
2025-05-26,Poro,Atado,2.6,6.38
2025-05-26,Rabanito,Atado,0.75,2.75
2025-05-26,Tomate,Cajon Chico,27.0,53.75
2025-05-26,Vainita Americana,Kilogramo,1.0,2.38
2025-05-26,Yuca Amarilla,Kilogramo,1.0,2.13
2025-05-26,Z:apallo Macre,Kilogramo,1.0,1.2
2025-05-26,Zanahoria,Saco Chico,65.0,83.75
2025-05-26,Zapallo Italiano,Docena,12.0,28.0
2025-05-26,Zapallo Loche,Unidad,1.5,12.25
2025-05-27,Acelga,Atado,1.0,3.88
2025-05-27,Aji Amarillo Seco,Kilogramo,1.0,15.63
2025-05-27,Aji Escabeche,Kilogramo,1.0,1.85
2025-05-27,Aji Montaña,Kilogramo,1.0,3.75
2025-05-27,Aji Panca,Kilogramo,1.0,15.75
2025-05-27,Aji Paprika,Kilogramo,1.0,14.5
2025-05-27,Aji Rocoto,Cajon,18.0,56.25
2025-05-27,Ajo Criollo O Napuri,Kilogramo,1.0,8.63
2025-05-27,Ajo Morado,Kilogramo,1.0,10.63
2025-05-27,Albahaca,Atado,0.65,2.63
2025-05-27,Alcachofa,Docena,4.0,20.25
2025-05-27,Apio,Atado,3.0,12.5
2025-05-27,Arveja Verde Americana,Kilogramo,1.0,7.75
2025-05-27,Arveja Verde Blanca Serrana,Kilogramo,1.0,6.7
2025-05-27,Berenjena,Docena,2.5,10.0
2025-05-27,Beterraga,Atado,0.75,1.33
2025-05-27,Brocoli,Kilogramo,1.0,2.5
2025-05-27,Caigua (Selva),Cajon,12.0,37.5
2025-05-27,Camote Amarillo,Kilogramo,1.0,1.28
2025-05-27,Camote Morado,Kilogramo,1.0,2.18
2025-05-27,Cebolla Cabeza Blanca,Kilogramo,1.0,1.73
2025-05-27,Cebolla Cabeza Roja,Kilogramo,1.0,0.85
2025-05-27,Cebolla China,Atado Grande,1.0,2.0
2025-05-27,Choclo (Tipo Cusco),Ciento,42.0,87.5
2025-05-27,Col China/Longapa,Docena,12.0,77.5
2025-05-27,Col Corazon,Docena,35.0,42.0
2025-05-27,Coliflor,Docena,35.0,33.0
2025-05-27,Culantro,Atado,1.5,4.38
2025-05-27,Esparrago,Paquete,0.5,3.75
2025-05-27,Espinaca,Kilogramo,1.0,3.63
2025-05-27,Frejolito Chino,Kilogramo,1.0,2.5
2025-05-27,Frijol Verde Canario,Kilogramo,1.0,3.7
2025-05-27,Haba Verde Serrana,Kilogramo,1.0,1.2
2025-05-27,Hierba Buena,Atado,0.85,1.2
2025-05-27,Holantau/Organica,Kilogramo,1.0,5.88
2025-05-27,Huacatay,Atado,1.0,3.38
2025-05-27,Kion,Kilogramo,1.0,4.5
2025-05-27,Lechuga Americana,Docena,6.0,9.25
2025-05-27,Lechuga Criolla Seda,Docena,3.0,9.25
2025-05-27,Lechuga Romana Hidroponica,Docena,6.0,6.5
2025-05-27,Limon Sutil Bolsa,Bolsa,45.0,46.25
2025-05-27,Limon Sutil Cajon,Cajon,23.0,25.75
2025-05-27,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,10.5
2025-05-27,Maiz Morado,Kilogramo,1.0,3.43
2025-05-27,Manzana Cte/Para Agua,Kilogramo,1.0,2.65
2025-05-27,Maracuya,Kilogramo,1.0,2.08
2025-05-27,Nabo,Atado,1.0,2.63
2025-05-27,Olluco Largo,Kilogramo,1.0,1.28
2025-05-27,Pacchoy,Docena,6.0,35.0
2025-05-27,Pallar Verde Serrucho,Kilogramo,1.0,2.3
2025-05-27,Papa Amarilla,Kilogramo,1.0,2.73
2025-05-27,Papa Blanca,Kilogramo,1.0,1.0
2025-05-27,Papa Canchan 2/,Kilogramo,1.0,1.41
2025-05-27,Papa Color,Kilogramo,1.0,1.52
2025-05-27,Papa Huamantanga,Kilogramo,1.0,1.9
2025-05-27,Papa Huayro,Kilogramo,1.0,1.88
2025-05-27,Papa Negra Andina,Kilogramo,1.0,1.05
2025-05-27,Papa Peruanita,Kilogramo,1.0,1.88
2025-05-27,Papa Unica 2/,Kilogramo,1.0,1.61
2025-05-27,Papa Yungay 1/,Kilogramo,1.0,1.0
2025-05-27,Pepinillo,Docena,6.0,6.25
2025-05-27,Perejil,Atado,1.0,2.2
2025-05-27,Pimiento Morron,Cajon,18.0,67.5
2025-05-27,Poro,Atado,2.6,5.5
2025-05-27,Rabanito,Atado,0.75,3.25
2025-05-27,Tomate,Cajon Chico,27.0,53.75
2025-05-27,Vainita Americana,Kilogramo,1.0,2.3
2025-05-27,Yuca Amarilla,Kilogramo,1.0,2.15
2025-05-27,Z:apallo Macre,Kilogramo,1.0,1.25
2025-05-27,Zanahoria,Saco Chico,65.0,83.75
2025-05-27,Zapallo Italiano,Docena,12.0,26.5
2025-05-27,Zapallo Loche,Unidad,1.5,12.25
2025-05-28,Acelga,Atado,1.0,3.75
2025-05-28,Aji Amarillo Seco,Kilogramo,1.0,15.63
2025-05-28,Aji Escabeche,Kilogramo,1.0,2.08
2025-05-28,Aji Montaña,Kilogramo,1.0,4.25
2025-05-28,Aji Panca,Kilogramo,1.0,15.75
2025-05-28,Aji Paprika,Kilogramo,1.0,14.41
2025-05-28,Aji Rocoto,Cajon,18.0,63.75
2025-05-28,Ajo Criollo O Napuri,Kilogramo,1.0,8.63
2025-05-28,Ajo Morado,Kilogramo,1.0,10.63
2025-05-28,Albahaca,Atado,0.65,2.7
2025-05-28,Alcachofa,Docena,4.0,20.25
2025-05-28,Apio,Atado,3.0,13.5
2025-05-28,Arveja Verde Americana,Kilogramo,1.0,8.33
2025-05-28,Arveja Verde Blanca Serrana,Kilogramo,1.0,6.7
